name,full_name,stars,forks,watchers,commits,forks_url,watchers_url,created_at,open_issues,size,age,language_Astro,language_Blade,language_C,language_C#,language_C++,language_CSS,language_Dart,language_Elixir,language_Elm,language_Emacs Lisp,language_F#,language_GLSL,language_Go,language_HCL,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Julia,language_Jupyter Notebook,language_Kotlin,language_Lua,language_MATLAB,language_Makefile,language_Markdown,language_Mermaid,language_Objective-C,language_PHP,language_PLpgSQL,language_Perl,language_Pug,language_PureScript,language_Python,language_R,language_Roff,language_Ruby,language_Rust,language_SCSS,language_Scala,language_ShaderLab,language_Shell,language_Solidity,language_Svelte,language_Swift,language_TeX,language_TypeScript,language_VHDL,language_Vim Script,language_Vim script,language_VimL,language_Vue,language_YARA
karma,prymitive/karma,1984,166,1984,https://api.github.com/repos/prymitive/karma/commits{/sha},https://api.github.com/repos/prymitive/karma/forks,https://api.github.com/repos/prymitive/karma/subscribers,2018-09-09 12:23:33+00:00,9,121326,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
noder-react-native,osdio/noder-react-native,1984,409,1984,https://api.github.com/repos/osdio/noder-react-native/commits{/sha},https://api.github.com/repos/osdio/noder-react-native/forks,https://api.github.com/repos/osdio/noder-react-native/subscribers,2015-06-29 18:04:21+00:00,27,5535,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laravel-translatable,spatie/laravel-translatable,1984,251,1984,https://api.github.com/repos/spatie/laravel-translatable/commits{/sha},https://api.github.com/repos/spatie/laravel-translatable/forks,https://api.github.com/repos/spatie/laravel-translatable/subscribers,2016-04-07 11:49:51+00:00,0,243,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guiadobackend,arthurspk/guiadobackend,1984,227,1984,https://api.github.com/repos/arthurspk/guiadobackend/commits{/sha},https://api.github.com/repos/arthurspk/guiadobackend/forks,https://api.github.com/repos/arthurspk/guiadobackend/subscribers,2022-04-02 17:04:44+00:00,2,2784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GitMiner,UnkL4b/GitMiner,1984,444,1984,https://api.github.com/repos/UnkL4b/GitMiner/commits{/sha},https://api.github.com/repos/UnkL4b/GitMiner/forks,https://api.github.com/repos/UnkL4b/GitMiner/subscribers,2016-02-27 12:30:44+00:00,13,142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VulkanMemoryAllocator,GPUOpen-LibrariesAndSDKs/VulkanMemoryAllocator,1984,285,1984,https://api.github.com/repos/GPUOpen-LibrariesAndSDKs/VulkanMemoryAllocator/commits{/sha},https://api.github.com/repos/GPUOpen-LibrariesAndSDKs/VulkanMemoryAllocator/forks,https://api.github.com/repos/GPUOpen-LibrariesAndSDKs/VulkanMemoryAllocator/subscribers,2017-06-16 14:26:48+00:00,17,27267,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning-Browser,anthonycr/Lightning-Browser,1984,793,1984,https://api.github.com/repos/anthonycr/Lightning-Browser/commits{/sha},https://api.github.com/repos/anthonycr/Lightning-Browser/forks,https://api.github.com/repos/anthonycr/Lightning-Browser/subscribers,2013-02-01 19:25:59+00:00,368,15212,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGSideMenuController,Friend-LGA/LGSideMenuController,1984,325,1984,https://api.github.com/repos/Friend-LGA/LGSideMenuController/commits{/sha},https://api.github.com/repos/Friend-LGA/LGSideMenuController/forks,https://api.github.com/repos/Friend-LGA/LGSideMenuController/subscribers,2015-06-23 18:34:18+00:00,16,7939,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mindforger,dvorka/mindforger,1984,112,1984,https://api.github.com/repos/dvorka/mindforger/commits{/sha},https://api.github.com/repos/dvorka/mindforger/forks,https://api.github.com/repos/dvorka/mindforger/subscribers,2017-12-25 06:02:02+00:00,611,16968,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
list-of-python-api-wrappers,realpython/list-of-python-api-wrappers,1984,396,1984,https://api.github.com/repos/realpython/list-of-python-api-wrappers/commits{/sha},https://api.github.com/repos/realpython/list-of-python-api-wrappers/forks,https://api.github.com/repos/realpython/list-of-python-api-wrappers/subscribers,2014-07-09 16:56:02+00:00,7,321,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
practical-statistics-for-data-scientists,gedeck/practical-statistics-for-data-scientists,1984,1436,1984,https://api.github.com/repos/gedeck/practical-statistics-for-data-scientists/commits{/sha},https://api.github.com/repos/gedeck/practical-statistics-for-data-scientists/forks,https://api.github.com/repos/gedeck/practical-statistics-for-data-scientists/subscribers,2020-02-17 22:39:36+00:00,2,91491,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atom-keyboard-shortcuts,nwinkler/atom-keyboard-shortcuts,1983,524,1983,https://api.github.com/repos/nwinkler/atom-keyboard-shortcuts/commits{/sha},https://api.github.com/repos/nwinkler/atom-keyboard-shortcuts/forks,https://api.github.com/repos/nwinkler/atom-keyboard-shortcuts/subscribers,2014-07-28 12:31:47+00:00,6,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coursera-deep-learning-specialization,amanchadha/coursera-deep-learning-specialization,1983,1670,1983,https://api.github.com/repos/amanchadha/coursera-deep-learning-specialization/commits{/sha},https://api.github.com/repos/amanchadha/coursera-deep-learning-specialization/forks,https://api.github.com/repos/amanchadha/coursera-deep-learning-specialization/subscribers,2020-06-24 05:59:01+00:00,15,208119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slides,TritonHo/slides,1983,400,1983,https://api.github.com/repos/TritonHo/slides/commits{/sha},https://api.github.com/repos/TritonHo/slides/forks,https://api.github.com/repos/TritonHo/slides/subscribers,2016-03-08 09:01:40+00:00,1,8081,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promote-your-next-startup,trekhleb/promote-your-next-startup,1983,176,1983,https://api.github.com/repos/trekhleb/promote-your-next-startup/commits{/sha},https://api.github.com/repos/trekhleb/promote-your-next-startup/forks,https://api.github.com/repos/trekhleb/promote-your-next-startup/subscribers,2018-06-11 04:11:58+00:00,5,190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snowflake,subhra74/snowflake,1983,216,1983,https://api.github.com/repos/subhra74/snowflake/commits{/sha},https://api.github.com/repos/subhra74/snowflake/forks,https://api.github.com/repos/subhra74/snowflake/subscribers,2019-08-29 18:20:52+00:00,169,2138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Promptify,promptslab/Promptify,1983,139,1983,https://api.github.com/repos/promptslab/Promptify/commits{/sha},https://api.github.com/repos/promptslab/Promptify/forks,https://api.github.com/repos/promptslab/Promptify/subscribers,2022-12-12 18:06:32+00:00,35,2484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
themes,doomemacs/themes,1983,368,1983,https://api.github.com/repos/doomemacs/themes/commits{/sha},https://api.github.com/repos/doomemacs/themes/forks,https://api.github.com/repos/doomemacs/themes/subscribers,2016-05-23 09:24:15+00:00,84,17214,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typeshare,1Password/typeshare,1983,64,1983,https://api.github.com/repos/1Password/typeshare/commits{/sha},https://api.github.com/repos/1Password/typeshare/forks,https://api.github.com/repos/1Password/typeshare/subscribers,2022-09-24 21:50:44+00:00,49,1745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argilla,argilla-io/argilla,1983,186,1983,https://api.github.com/repos/argilla-io/argilla/commits{/sha},https://api.github.com/repos/argilla-io/argilla/forks,https://api.github.com/repos/argilla-io/argilla/subscribers,2021-04-28 14:37:42+00:00,247,491716,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basil.js,Wisembly/basil.js,1983,82,1983,https://api.github.com/repos/Wisembly/basil.js/commits{/sha},https://api.github.com/repos/Wisembly/basil.js/forks,https://api.github.com/repos/Wisembly/basil.js/subscribers,2014-02-21 10:19:45+00:00,22,723,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amazon-ecs-agent,aws/amazon-ecs-agent,1983,585,1983,https://api.github.com/repos/aws/amazon-ecs-agent/commits{/sha},https://api.github.com/repos/aws/amazon-ecs-agent/forks,https://api.github.com/repos/aws/amazon-ecs-agent/subscribers,2014-12-04 17:31:49+00:00,13,62447,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choreographer-js,christinecha/choreographer-js,1983,126,1983,https://api.github.com/repos/christinecha/choreographer-js/commits{/sha},https://api.github.com/repos/christinecha/choreographer-js/forks,https://api.github.com/repos/christinecha/choreographer-js/subscribers,2016-09-10 19:51:15+00:00,5,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redux-zero,redux-zero/redux-zero,1983,93,1983,https://api.github.com/repos/redux-zero/redux-zero/commits{/sha},https://api.github.com/repos/redux-zero/redux-zero/forks,https://api.github.com/repos/redux-zero/redux-zero/subscribers,2017-10-05 19:07:11+00:00,110,3227,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
venus,filecoin-project/venus,1983,416,1983,https://api.github.com/repos/filecoin-project/venus/commits{/sha},https://api.github.com/repos/filecoin-project/venus/forks,https://api.github.com/repos/filecoin-project/venus/subscribers,2017-12-05 18:41:10+00:00,85,125683,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChatFiles,guangzhengli/ChatFiles,1983,298,1983,https://api.github.com/repos/guangzhengli/ChatFiles/commits{/sha},https://api.github.com/repos/guangzhengli/ChatFiles/forks,https://api.github.com/repos/guangzhengli/ChatFiles/subscribers,2023-03-28 11:20:09+00:00,28,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JavaLambdaInternals,CarpenterLee/JavaLambdaInternals,1983,608,1983,https://api.github.com/repos/CarpenterLee/JavaLambdaInternals/commits{/sha},https://api.github.com/repos/CarpenterLee/JavaLambdaInternals/forks,https://api.github.com/repos/CarpenterLee/JavaLambdaInternals/subscribers,2016-10-13 12:47:26+00:00,12,1561,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ai-roadmap,apachecn/ai-roadmap,1983,463,1983,https://api.github.com/repos/apachecn/ai-roadmap/commits{/sha},https://api.github.com/repos/apachecn/ai-roadmap/forks,https://api.github.com/repos/apachecn/ai-roadmap/subscribers,2019-04-25 03:06:44+00:00,3,2362,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
core,LibreOffice/core,1983,544,1983,https://api.github.com/repos/LibreOffice/core/commits{/sha},https://api.github.com/repos/LibreOffice/core/forks,https://api.github.com/repos/LibreOffice/core/subscribers,2013-10-31 15:46:52+00:00,0,5684049,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awesome-layers,mthenw/awesome-layers,1982,173,1982,https://api.github.com/repos/mthenw/awesome-layers/commits{/sha},https://api.github.com/repos/mthenw/awesome-layers/forks,https://api.github.com/repos/mthenw/awesome-layers/subscribers,2018-11-30 10:54:47+00:00,7,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android-demos,novoda/android-demos,1982,671,1982,https://api.github.com/repos/novoda/android-demos/commits{/sha},https://api.github.com/repos/novoda/android-demos/forks,https://api.github.com/repos/novoda/android-demos/subscribers,2009-07-26 09:42:10+00:00,4,90968,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dns66,julian-klode/dns66,1982,196,1982,https://api.github.com/repos/julian-klode/dns66/commits{/sha},https://api.github.com/repos/julian-klode/dns66/forks,https://api.github.com/repos/julian-klode/dns66/subscribers,2016-10-15 15:27:17+00:00,89,821,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nucleus,konmik/nucleus,1982,259,1982,https://api.github.com/repos/konmik/nucleus/commits{/sha},https://api.github.com/repos/konmik/nucleus/forks,https://api.github.com/repos/konmik/nucleus/subscribers,2014-11-26 18:45:44+00:00,6,553,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jquery-smooth-scroll,kswedberg/jquery-smooth-scroll,1982,437,1982,https://api.github.com/repos/kswedberg/jquery-smooth-scroll/commits{/sha},https://api.github.com/repos/kswedberg/jquery-smooth-scroll/forks,https://api.github.com/repos/kswedberg/jquery-smooth-scroll/subscribers,2009-09-21 19:55:10+00:00,9,658,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happy-dom,capricorn86/happy-dom,1982,116,1982,https://api.github.com/repos/capricorn86/happy-dom/commits{/sha},https://api.github.com/repos/capricorn86/happy-dom/forks,https://api.github.com/repos/capricorn86/happy-dom/subscribers,2019-09-09 19:53:08+00:00,87,7530,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kentcdodds.com,kentcdodds/kentcdodds.com,1982,547,1982,https://api.github.com/repos/kentcdodds/kentcdodds.com/commits{/sha},https://api.github.com/repos/kentcdodds/kentcdodds.com/forks,https://api.github.com/repos/kentcdodds/kentcdodds.com/subscribers,2020-12-10 21:24:32+00:00,16,42909,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zetasql,google/zetasql,1982,188,1982,https://api.github.com/repos/google/zetasql/commits{/sha},https://api.github.com/repos/google/zetasql/forks,https://api.github.com/repos/google/zetasql/subscribers,2019-04-16 17:43:46+00:00,83,22825,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
client_java,prometheus/client_java,1982,739,1982,https://api.github.com/repos/prometheus/client_java/commits{/sha},https://api.github.com/repos/prometheus/client_java/forks,https://api.github.com/repos/prometheus/client_java/subscribers,2013-02-03 22:55:49+00:00,74,6337,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
controller-runtime,kubernetes-sigs/controller-runtime,1981,995,1981,https://api.github.com/repos/kubernetes-sigs/controller-runtime/commits{/sha},https://api.github.com/repos/kubernetes-sigs/controller-runtime/forks,https://api.github.com/repos/kubernetes-sigs/controller-runtime/subscribers,2018-06-07 15:08:03+00:00,121,46828,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skynet-archive,skynetservices/skynet-archive,1981,332,1981,https://api.github.com/repos/skynetservices/skynet-archive/commits{/sha},https://api.github.com/repos/skynetservices/skynet-archive/forks,https://api.github.com/repos/skynetservices/skynet-archive/subscribers,2011-06-02 23:56:47+00:00,23,10809,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Readarr,Readarr/Readarr,1981,111,1981,https://api.github.com/repos/Readarr/Readarr/commits{/sha},https://api.github.com/repos/Readarr/Readarr/forks,https://api.github.com/repos/Readarr/Readarr/subscribers,2020-02-29 20:05:55+00:00,506,284829,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSAPP-Labs,Exely/CSAPP-Labs,1981,411,1981,https://api.github.com/repos/Exely/CSAPP-Labs/commits{/sha},https://api.github.com/repos/Exely/CSAPP-Labs/forks,https://api.github.com/repos/Exely/CSAPP-Labs/subscribers,2017-09-23 11:28:30+00:00,4,4270,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iOSCourse,eseedo/iOSCourse,1981,761,1981,https://api.github.com/repos/eseedo/iOSCourse/commits{/sha},https://api.github.com/repos/eseedo/iOSCourse/forks,https://api.github.com/repos/eseedo/iOSCourse/subscribers,2014-05-25 02:41:58+00:00,2,628421,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cache2go,muesli/cache2go,1981,510,1981,https://api.github.com/repos/muesli/cache2go/commits{/sha},https://api.github.com/repos/muesli/cache2go/forks,https://api.github.com/repos/muesli/cache2go/subscribers,2013-11-11 03:45:02+00:00,32,119,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swagger-typescript-api,acacode/swagger-typescript-api,1981,258,1981,https://api.github.com/repos/acacode/swagger-typescript-api/commits{/sha},https://api.github.com/repos/acacode/swagger-typescript-api/forks,https://api.github.com/repos/acacode/swagger-typescript-api/subscribers,2020-01-12 23:46:19+00:00,152,13529,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AriaNg-Native,mayswind/AriaNg-Native,1981,187,1981,https://api.github.com/repos/mayswind/AriaNg-Native/commits{/sha},https://api.github.com/repos/mayswind/AriaNg-Native/forks,https://api.github.com/repos/mayswind/AriaNg-Native/subscribers,2017-03-26 06:49:18+00:00,1,2479,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ozz-animation,guillaumeblanc/ozz-animation,1981,258,1981,https://api.github.com/repos/guillaumeblanc/ozz-animation/commits{/sha},https://api.github.com/repos/guillaumeblanc/ozz-animation/forks,https://api.github.com/repos/guillaumeblanc/ozz-animation/subscribers,2015-08-24 20:24:55+00:00,22,93701,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graphql-laravel,rebing/graphql-laravel,1981,262,1981,https://api.github.com/repos/rebing/graphql-laravel/commits{/sha},https://api.github.com/repos/rebing/graphql-laravel/forks,https://api.github.com/repos/rebing/graphql-laravel/subscribers,2016-09-19 10:28:28+00:00,10,2289,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter_pokedex,hungps/flutter_pokedex,1981,496,1981,https://api.github.com/repos/hungps/flutter_pokedex/commits{/sha},https://api.github.com/repos/hungps/flutter_pokedex/forks,https://api.github.com/repos/hungps/flutter_pokedex/subscribers,2019-07-20 14:08:15+00:00,0,10318,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TorBot,DedSecInside/TorBot,1981,434,1981,https://api.github.com/repos/DedSecInside/TorBot/commits{/sha},https://api.github.com/repos/DedSecInside/TorBot/forks,https://api.github.com/repos/DedSecInside/TorBot/subscribers,2017-05-17 12:28:16+00:00,4,14368,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jira-clone-angular,trungk18/jira-clone-angular,1980,513,1980,https://api.github.com/repos/trungk18/jira-clone-angular/commits{/sha},https://api.github.com/repos/trungk18/jira-clone-angular/forks,https://api.github.com/repos/trungk18/jira-clone-angular/subscribers,2020-06-12 15:05:23+00:00,0,10819,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
timy-messenger,janoodleFTW/timy-messenger,1980,457,1980,https://api.github.com/repos/janoodleFTW/timy-messenger/commits{/sha},https://api.github.com/repos/janoodleFTW/timy-messenger/forks,https://api.github.com/repos/janoodleFTW/timy-messenger/subscribers,2019-10-01 12:06:13+00:00,21,15561,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revanced-patcher,revanced/revanced-patcher,1980,161,1980,https://api.github.com/repos/revanced/revanced-patcher/commits{/sha},https://api.github.com/repos/revanced/revanced-patcher/forks,https://api.github.com/repos/revanced/revanced-patcher/subscribers,2022-03-16 19:50:53+00:00,26,1235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palanteer,dfeneyrou/palanteer,1980,78,1980,https://api.github.com/repos/dfeneyrou/palanteer/commits{/sha},https://api.github.com/repos/dfeneyrou/palanteer/forks,https://api.github.com/repos/dfeneyrou/palanteer/subscribers,2021-06-19 10:51:29+00:00,8,9529,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awesome-mlss,sshkhr/awesome-mlss,1980,253,1980,https://api.github.com/repos/sshkhr/awesome-mlss/commits{/sha},https://api.github.com/repos/sshkhr/awesome-mlss/forks,https://api.github.com/repos/sshkhr/awesome-mlss/subscribers,2018-12-01 06:34:35+00:00,2,332,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
