stars,forks,watchers,open_issues,size,created_at,updated_at,name,full_name,commits,forks_url,watchers_url,language_AsciiDoc,language_Assembly,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_Dart,language_Dockerfile,language_Elixir,language_Emacs Lisp,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jinja,language_Julia,language_Jupyter Notebook,language_Kotlin,language_Lua,language_Makefile,language_Markdown,language_Nunjucks,language_OCaml,language_Objective-C,language_PHP,language_Python,language_Roff,language_Ruby,language_Rust,language_SCSS,language_Scala,language_Shell,language_Svelte,language_Swift,language_TeX,language_TypeScript,language_V,language_Vim Script,language_Vim script,language_Vue,language_Zig
23089,6438,23089,18,138907,2011,2023,iTerm2-Color-Schemes,mbadolato/iTerm2-Color-Schemes,https://api.github.com/repos/mbadolato/iTerm2-Color-Schemes/commits{/sha},https://api.github.com/repos/mbadolato/iTerm2-Color-Schemes/forks,https://api.github.com/repos/mbadolato/iTerm2-Color-Schemes/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23073,2712,23073,3469,1296217,2012,2023,servo,servo/servo,https://api.github.com/repos/servo/servo/commits{/sha},https://api.github.com/repos/servo/servo/forks,https://api.github.com/repos/servo/servo/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23031,3399,23031,118,520,2020,2023,coder2gwy,coder2gwy/coder2gwy,https://api.github.com/repos/coder2gwy/coder2gwy/commits{/sha},https://api.github.com/repos/coder2gwy/coder2gwy/forks,https://api.github.com/repos/coder2gwy/coder2gwy/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23005,1463,23005,158,8492,2013,2023,ramda,ramda/ramda,https://api.github.com/repos/ramda/ramda/commits{/sha},https://api.github.com/repos/ramda/ramda/forks,https://api.github.com/repos/ramda/ramda/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23005,1891,23005,468,1308,2014,2023,viper,spf13/viper,https://api.github.com/repos/spf13/viper/commits{/sha},https://api.github.com/repos/spf13/viper/forks,https://api.github.com/repos/spf13/viper/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23002,2533,23002,12,6294,2013,2023,pure,pure-css/pure,https://api.github.com/repos/pure-css/pure/commits{/sha},https://api.github.com/repos/pure-css/pure/forks,https://api.github.com/repos/pure-css/pure/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22993,1772,22993,482,20185,2015,2023,editor.js,codex-team/editor.js,https://api.github.com/repos/codex-team/editor.js/commits{/sha},https://api.github.com/repos/codex-team/editor.js/forks,https://api.github.com/repos/codex-team/editor.js/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22989,656,22989,237,75636,2013,2023,CodeHub,CodeHubApp/CodeHub,https://api.github.com/repos/CodeHubApp/CodeHub/commits{/sha},https://api.github.com/repos/CodeHubApp/CodeHub/forks,https://api.github.com/repos/CodeHubApp/CodeHub/subscribers,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22984,4951,22984,368,61436,2012,2023,spacemacs,syl20bnr/spacemacs,https://api.github.com/repos/syl20bnr/spacemacs/commits{/sha},https://api.github.com/repos/syl20bnr/spacemacs/forks,https://api.github.com/repos/syl20bnr/spacemacs/subscribers,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22975,2036,22975,238,4116,2014,2023,streisand,StreisandEffect/streisand,https://api.github.com/repos/StreisandEffect/streisand/commits{/sha},https://api.github.com/repos/StreisandEffect/streisand/forks,https://api.github.com/repos/StreisandEffect/streisand/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22968,2865,22968,264,592,2014,2023,awesome-sysadmin,kahun/awesome-sysadmin,https://api.github.com/repos/kahun/awesome-sysadmin/commits{/sha},https://api.github.com/repos/kahun/awesome-sysadmin/forks,https://api.github.com/repos/kahun/awesome-sysadmin/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22965,1984,22965,49,698784,2012,2023,hosts,StevenBlack/hosts,https://api.github.com/repos/StevenBlack/hosts/commits{/sha},https://api.github.com/repos/StevenBlack/hosts/forks,https://api.github.com/repos/StevenBlack/hosts/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22945,4265,22945,235,858,2013,2023,ngrok,inconshreveable/ngrok,https://api.github.com/repos/inconshreveable/ngrok/commits{/sha},https://api.github.com/repos/inconshreveable/ngrok/forks,https://api.github.com/repos/inconshreveable/ngrok/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22929,2376,22929,1004,98270,2013,2023,Wox,Wox-launcher/Wox,https://api.github.com/repos/Wox-launcher/Wox/commits{/sha},https://api.github.com/repos/Wox-launcher/Wox/forks,https://api.github.com/repos/Wox-launcher/Wox/subscribers,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22911,7966,22911,114,20489,2023,2023,AgentGPT,reworkd/AgentGPT,https://api.github.com/repos/reworkd/AgentGPT/commits{/sha},https://api.github.com/repos/reworkd/AgentGPT/forks,https://api.github.com/repos/reworkd/AgentGPT/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22906,3335,22906,597,30540,2011,2023,PhotoSwipe,dimsemenov/PhotoSwipe,https://api.github.com/repos/dimsemenov/PhotoSwipe/commits{/sha},https://api.github.com/repos/dimsemenov/PhotoSwipe/forks,https://api.github.com/repos/dimsemenov/PhotoSwipe/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22885,2451,22885,19,149690,2020,2023,annotated_deep_learning_paper_implementations,labmlai/annotated_deep_learning_paper_implementations,https://api.github.com/repos/labmlai/annotated_deep_learning_paper_implementations/commits{/sha},https://api.github.com/repos/labmlai/annotated_deep_learning_paper_implementations/forks,https://api.github.com/repos/labmlai/annotated_deep_learning_paper_implementations/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22876,2482,22876,26,37782,2010,2023,netron,lutzroeder/netron,https://api.github.com/repos/lutzroeder/netron/commits{/sha},https://api.github.com/repos/lutzroeder/netron/forks,https://api.github.com/repos/lutzroeder/netron/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22872,1375,22872,207,38344,2011,2023,glances,nicolargo/glances,https://api.github.com/repos/nicolargo/glances/commits{/sha},https://api.github.com/repos/nicolargo/glances/forks,https://api.github.com/repos/nicolargo/glances/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22834,1411,22834,117,16634,2016,2023,vapor,vapor/vapor,https://api.github.com/repos/vapor/vapor/commits{/sha},https://api.github.com/repos/vapor/vapor/forks,https://api.github.com/repos/vapor/vapor/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22811,8329,22811,190,21556,2017,2023,architecture-components-samples,android/architecture-components-samples,https://api.github.com/repos/android/architecture-components-samples/commits{/sha},https://api.github.com/repos/android/architecture-components-samples/forks,https://api.github.com/repos/android/architecture-components-samples/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22799,3346,22799,19,8800,2015,2023,react-redux,reduxjs/react-redux,https://api.github.com/repos/reduxjs/react-redux/commits{/sha},https://api.github.com/repos/reduxjs/react-redux/forks,https://api.github.com/repos/reduxjs/react-redux/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22797,981,22797,119,24654,2017,2023,croc,schollz/croc,https://api.github.com/repos/schollz/croc/commits{/sha},https://api.github.com/repos/schollz/croc/forks,https://api.github.com/repos/schollz/croc/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22796,915,22796,57,68885,2018,2023,coc.nvim,neoclide/coc.nvim,https://api.github.com/repos/neoclide/coc.nvim/commits{/sha},https://api.github.com/repos/neoclide/coc.nvim/forks,https://api.github.com/repos/neoclide/coc.nvim/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22789,9218,22789,595,3179449,2017,2023,apollo,ApolloAuto/apollo,https://api.github.com/repos/ApolloAuto/apollo/commits{/sha},https://api.github.com/repos/ApolloAuto/apollo/forks,https://api.github.com/repos/ApolloAuto/apollo/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22761,2184,22761,525,28299,2018,2023,Ryujinx,Ryujinx/Ryujinx,https://api.github.com/repos/Ryujinx/Ryujinx/commits{/sha},https://api.github.com/repos/Ryujinx/Ryujinx/forks,https://api.github.com/repos/Ryujinx/Ryujinx/subscribers,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22746,5395,22746,5,301082,2021,2023,90DaysOfDevOps,MichaelCade/90DaysOfDevOps,https://api.github.com/repos/MichaelCade/90DaysOfDevOps/commits{/sha},https://api.github.com/repos/MichaelCade/90DaysOfDevOps/forks,https://api.github.com/repos/MichaelCade/90DaysOfDevOps/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22741,2625,22741,134,2855,2018,2023,GitHubDaily,GitHubDaily/GitHubDaily,https://api.github.com/repos/GitHubDaily/GitHubDaily/commits{/sha},https://api.github.com/repos/GitHubDaily/GitHubDaily/forks,https://api.github.com/repos/GitHubDaily/GitHubDaily/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22737,8826,22737,262,5774,2023,2023,chatgpt-web,Chanzhaoyu/chatgpt-web,https://api.github.com/repos/Chanzhaoyu/chatgpt-web/commits{/sha},https://api.github.com/repos/Chanzhaoyu/chatgpt-web/forks,https://api.github.com/repos/Chanzhaoyu/chatgpt-web/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22733,4142,22733,129,39599,2013,2023,eslint,eslint/eslint,https://api.github.com/repos/eslint/eslint/commits{/sha},https://api.github.com/repos/eslint/eslint/forks,https://api.github.com/repos/eslint/eslint/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22721,2506,22721,451,52798,2015,2023,tachiyomi,tachiyomiorg/tachiyomi,https://api.github.com/repos/tachiyomiorg/tachiyomi/commits{/sha},https://api.github.com/repos/tachiyomiorg/tachiyomi/forks,https://api.github.com/repos/tachiyomiorg/tachiyomi/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22692,2234,22692,72,989,2013,2023,logrus,sirupsen/logrus,https://api.github.com/repos/sirupsen/logrus/commits{/sha},https://api.github.com/repos/sirupsen/logrus/forks,https://api.github.com/repos/sirupsen/logrus/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22646,1310,22646,59,23446,2019,2023,react-three-fiber,pmndrs/react-three-fiber,https://api.github.com/repos/pmndrs/react-three-fiber/commits{/sha},https://api.github.com/repos/pmndrs/react-three-fiber/forks,https://api.github.com/repos/pmndrs/react-three-fiber/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22633,3621,22633,67,68155,2019,2023,v2ray-core,v2fly/v2ray-core,https://api.github.com/repos/v2fly/v2ray-core/commits{/sha},https://api.github.com/repos/v2fly/v2ray-core/forks,https://api.github.com/repos/v2fly/v2ray-core/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22627,1365,22627,1381,132671,2020,2023,logseq,logseq/logseq,https://api.github.com/repos/logseq/logseq/commits{/sha},https://api.github.com/repos/logseq/logseq/forks,https://api.github.com/repos/logseq/logseq/subscribers,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22609,3517,22609,2428,3338958,2016,2023,server,nextcloud/server,https://api.github.com/repos/nextcloud/server/commits{/sha},https://api.github.com/repos/nextcloud/server/forks,https://api.github.com/repos/nextcloud/server/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22609,2477,22609,198,9823,2019,2023,spleeter,deezer/spleeter,https://api.github.com/repos/deezer/spleeter/commits{/sha},https://api.github.com/repos/deezer/spleeter/forks,https://api.github.com/repos/deezer/spleeter/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22600,2221,22600,123,683,2016,2023,Awesome,Awesome-Windows/Awesome,https://api.github.com/repos/Awesome-Windows/Awesome/commits{/sha},https://api.github.com/repos/Awesome-Windows/Awesome/forks,https://api.github.com/repos/Awesome-Windows/Awesome/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22595,4484,22595,198,1452,2016,2023,algorithms,keon/algorithms,https://api.github.com/repos/keon/algorithms/commits{/sha},https://api.github.com/repos/keon/algorithms/forks,https://api.github.com/repos/keon/algorithms/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22581,1974,22581,565,13145,2012,2023,sails,balderdashy/sails,https://api.github.com/repos/balderdashy/sails/commits{/sha},https://api.github.com/repos/balderdashy/sails/forks,https://api.github.com/repos/balderdashy/sails/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22559,744,22559,117,19187,2019,2023,cascadia-code,microsoft/cascadia-code,https://api.github.com/repos/microsoft/cascadia-code/commits{/sha},https://api.github.com/repos/microsoft/cascadia-code/forks,https://api.github.com/repos/microsoft/cascadia-code/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22548,1633,22548,946,116367,2015,2023,NativeScript,NativeScript/NativeScript,https://api.github.com/repos/NativeScript/NativeScript/commits{/sha},https://api.github.com/repos/NativeScript/NativeScript/forks,https://api.github.com/repos/NativeScript/NativeScript/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22543,1846,22543,87,5412,2015,2023,mostly-adequate-guide,MostlyAdequate/mostly-adequate-guide,https://api.github.com/repos/MostlyAdequate/mostly-adequate-guide/commits{/sha},https://api.github.com/repos/MostlyAdequate/mostly-adequate-guide/forks,https://api.github.com/repos/MostlyAdequate/mostly-adequate-guide/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22529,2389,22529,15,10016,2011,2023,guzzle,guzzle/guzzle,https://api.github.com/repos/guzzle/guzzle/commits{/sha},https://api.github.com/repos/guzzle/guzzle/forks,https://api.github.com/repos/guzzle/guzzle/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22503,3187,22503,53,1237,2011,2023,idiomatic.js,rwaldron/idiomatic.js,https://api.github.com/repos/rwaldron/idiomatic.js/commits{/sha},https://api.github.com/repos/rwaldron/idiomatic.js/forks,https://api.github.com/repos/rwaldron/idiomatic.js/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22501,2011,22501,261,2170,2018,2023,awesome-piracy,Igglybuff/awesome-piracy,https://api.github.com/repos/Igglybuff/awesome-piracy/commits{/sha},https://api.github.com/repos/Igglybuff/awesome-piracy/forks,https://api.github.com/repos/Igglybuff/awesome-piracy/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22495,1180,22495,66,10573,2016,2023,awesome-vscode,viatsko/awesome-vscode,https://api.github.com/repos/viatsko/awesome-vscode/commits{/sha},https://api.github.com/repos/viatsko/awesome-vscode/forks,https://api.github.com/repos/viatsko/awesome-vscode/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22460,1881,22460,38,82923,2014,2023,octotree,ovity/octotree,https://api.github.com/repos/ovity/octotree/commits{/sha},https://api.github.com/repos/ovity/octotree/forks,https://api.github.com/repos/ovity/octotree/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22459,2098,22459,862,59471,2018,2023,jellyfin,jellyfin/jellyfin,https://api.github.com/repos/jellyfin/jellyfin/commits{/sha},https://api.github.com/repos/jellyfin/jellyfin/forks,https://api.github.com/repos/jellyfin/jellyfin/subscribers,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22448,2036,22448,22,8902,2015,2023,redux-saga,redux-saga/redux-saga,https://api.github.com/repos/redux-saga/redux-saga/commits{/sha},https://api.github.com/repos/redux-saga/redux-saga/forks,https://api.github.com/repos/redux-saga/redux-saga/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22444,4904,22444,639,61221,2017,2023,react-navigation,react-navigation/react-navigation,https://api.github.com/repos/react-navigation/react-navigation/commits{/sha},https://api.github.com/repos/react-navigation/react-navigation/forks,https://api.github.com/repos/react-navigation/react-navigation/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22444,4298,22444,465,78466,2011,2023,ember.js,emberjs/ember.js,https://api.github.com/repos/emberjs/ember.js/commits{/sha},https://api.github.com/repos/emberjs/ember.js/forks,https://api.github.com/repos/emberjs/ember.js/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22442,2605,22442,961,100050,2012,2023,mpv,mpv-player/mpv,https://api.github.com/repos/mpv-player/mpv/commits{/sha},https://api.github.com/repos/mpv-player/mpv/forks,https://api.github.com/repos/mpv-player/mpv/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22431,2373,22431,285,7319,2009,2023,hub,github/hub,https://api.github.com/repos/github/hub/commits{/sha},https://api.github.com/repos/github/hub/forks,https://api.github.com/repos/github/hub/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22419,2451,22419,19,53737,2021,2023,copilot-docs,github/copilot-docs,https://api.github.com/repos/github/copilot-docs/commits{/sha},https://api.github.com/repos/github/copilot-docs/forks,https://api.github.com/repos/github/copilot-docs/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22414,5538,22414,6,11860,2014,2023,docker_practice,yeasy/docker_practice,https://api.github.com/repos/yeasy/docker_practice/commits{/sha},https://api.github.com/repos/yeasy/docker_practice/forks,https://api.github.com/repos/yeasy/docker_practice/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22393,2702,22393,958,36831,2016,2023,draft-js,facebookarchive/draft-js,https://api.github.com/repos/facebookarchive/draft-js/commits{/sha},https://api.github.com/repos/facebookarchive/draft-js/forks,https://api.github.com/repos/facebookarchive/draft-js/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22390,2408,22390,10,19107,2014,2023,blog,fouber/blog,https://api.github.com/repos/fouber/blog/commits{/sha},https://api.github.com/repos/fouber/blog/forks,https://api.github.com/repos/fouber/blog/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22379,1641,22379,42,40059,2013,2023,core-js,zloirock/core-js,https://api.github.com/repos/zloirock/core-js/commits{/sha},https://api.github.com/repos/zloirock/core-js/forks,https://api.github.com/repos/zloirock/core-js/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22355,765,22355,256,4890,2020,2023,zod,colinhacks/zod,https://api.github.com/repos/colinhacks/zod/commits{/sha},https://api.github.com/repos/colinhacks/zod/forks,https://api.github.com/repos/colinhacks/zod/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22350,1659,22350,2366,229558,2015,2023,zig,ziglang/zig,https://api.github.com/repos/ziglang/zig/commits{/sha},https://api.github.com/repos/ziglang/zig/forks,https://api.github.com/repos/ziglang/zig/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22325,11411,22325,215,33268,2016,2023,openzeppelin-contracts,OpenZeppelin/openzeppelin-contracts,https://api.github.com/repos/OpenZeppelin/openzeppelin-contracts/commits{/sha},https://api.github.com/repos/OpenZeppelin/openzeppelin-contracts/forks,https://api.github.com/repos/OpenZeppelin/openzeppelin-contracts/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22272,1568,22272,1147,34616,2020,2023,helix,helix-editor/helix,https://api.github.com/repos/helix-editor/helix/commits{/sha},https://api.github.com/repos/helix-editor/helix/forks,https://api.github.com/repos/helix-editor/helix/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22253,2894,22253,193,5478,2014,2023,sweetalert,t4t5/sweetalert,https://api.github.com/repos/t4t5/sweetalert/commits{/sha},https://api.github.com/repos/t4t5/sweetalert/forks,https://api.github.com/repos/t4t5/sweetalert/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22252,1253,22252,238,4857,2013,2023,localForage,localForage/localForage,https://api.github.com/repos/localForage/localForage/commits{/sha},https://api.github.com/repos/localForage/localForage/forks,https://api.github.com/repos/localForage/localForage/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
